run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
181,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_181.mat,26,1,1,0.882152642008698,0.882152642008698,0.944547414779663,1,1,7,0.782949388027191,0.944547414779663,0.520833313465118,100,55,55
182,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_182.mat,26,1,1,0.861502583560394,0.861502583560394,0.928777694702148,1,1,6,0.777438521385193,0.901643514633179,0.466666668653488,74,54,28
183,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_183.mat,26,0,0,0.844959957774996,0.844959957774996,0.932190597057343,1,1,10,0.778061509132385,0.858742952346802,0.305084735155106,55,36,0
184,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_184.mat,26,1,1,0.853657857058606,0.853657857058606,0.9383704662323,1,1,8,0.714849054813385,0.9383704662323,0.58730161190033,100,63,63
185,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_185.mat,26,1,1,0.838941587652874,0.838941587652874,0.919084131717682,1,1,7,0.717212080955505,0.919084131717682,0.484375,100,48,48
186,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_186.mat,26,1,1,0.885848348475289,0.885944062780558,0.938636839389801,1,1,7,0.753707468509674,0.924043416976929,0.600000023841858,85,79,64
187,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_187.mat,26,1,1,0.875040087671845,0.875040087671845,0.921818256378174,1,1,14,0.729927659034729,0.921818256378174,0.666666686534882,100,73,73
188,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_188.mat,26,1,1,0.836764504345357,0.836805636681571,0.941561043262482,1,1,8,0.717108905315399,0.941561043262482,0.4426229596138,100,52,52
189,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_189.mat,26,0,0,0.857562373146322,0.857562373146322,0.93073308467865,1,1,7,0.779304444789886,0.853590190410614,0.357142865657806,48,38,0
190,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_190.mat,26,1,1,0.880409602635298,0.880409602635298,0.931029617786407,1,1,6,0.762482345104218,0.931029617786407,0.557692289352417,100,44,44
