run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
35,FRCSO_N100_DDProblem1_M2_D256_35.mat,26,0,0,0.839128583763764,0.839128583763764,0.94029712677002,1,1,8,0.730948448181152,0.868543148040771,0.195402294397354,65,28,0
36,FRCSO_N100_DDProblem1_M2_D256_36.mat,26,1,1,0.849949796715034,0.849949796715034,0.93394136428833,1,1,6,0.738875329494476,0.921052813529968,0.484848499298096,66,46,12
37,FRCSO_N100_DDProblem1_M2_D256_37.mat,26,1,1,0.877650520498337,0.877650520498337,0.947907090187073,1,1,11,0.797028601169586,0.914211571216583,0.478873252868652,69,47,16
38,FRCSO_N100_DDProblem1_M2_D256_38.mat,26,1,1,0.893234362410737,0.893234362410737,0.948130369186401,1,1,8,0.763269901275635,0.933547735214233,0.607142865657806,59,63,22
39,FRCSO_N100_DDProblem1_M2_D256_39.mat,26,0,0,0.864385747072152,0.864385747072152,0.933994233608246,1,1,6,0.787035882472992,0.873193800449371,0.357142865657806,60,32,0
40,FRCSO_N100_DDProblem1_M2_D256_40.mat,26,0,0,0.85021406787599,0.85021406787599,0.939279079437256,1,1,11,0.76508104801178,0.875438392162323,0.149425283074379,54,22,0
41,FRCSO_N100_DDProblem1_M2_D256_41.mat,26,1,1,0.852446938175099,0.852446938175099,0.945157110691071,1,1,10,0.722458064556122,0.940641701221466,0.485714286565781,91,27,18
42,FRCSO_N100_DDProblem1_M2_D256_42.mat,26,0,0,0.857452134605834,0.857452134605834,0.928583860397339,1,1,7,0.763084769248962,0.877498269081116,0.393939405679703,54,46,0
43,FRCSO_N100_DDProblem1_M2_D256_43.mat,26,1,1,0.852496066802193,0.852496066802193,0.947747111320496,1,1,7,0.700726389884949,0.92141580581665,0.469387769699097,60,47,7
44,FRCSO_N100_DDProblem1_M2_D256_44.mat,26,0,0,0.838531329837257,0.838531329837257,0.947175323963165,1,1,7,0.756430387496948,0.8147794008255,0.308823525905609,30,35,0
45,FRCSO_N100_DDProblem1_M2_D256_45.mat,26,0,0,0.856727070068343,0.856727070068343,0.948186278343201,1,1,9,0.732266187667847,0.883019685745239,0.32307693362236,63,12,0
46,FRCSO_N100_DDProblem1_M2_D256_46.mat,26,1,1,0.842588066826736,0.842588066826736,0.947507083415985,1,1,9,0.701866328716278,0.904902398586273,0.441176474094391,52,64,16
